timestamp;x (in radians/s);y (in radians/s);z (in radians/s)
1603186410.022115;0.075153;-0.060723;0.021314
1603186410.032094;0.051205;-0.054133;-0.000080
1603186410.042104;0.030660;-0.033116;-0.020731
1603186410.052113;0.018507;0.009636;-0.031273
1603186410.062093;0.021285;0.040249;-0.026849
1603186410.072102;0.046276;0.052129;-0.010823
1603186410.082082;0.079946;0.046618;0.004781
1603186410.092091;0.111167;0.037640;0.011913
1603186410.102101;0.130999;0.033402;0.001464
1603186410.112080;0.130085;0.031909;-0.022010
1603186410.122090;0.105487;0.038267;-0.057743
1603186410.132069;0.055664;0.036699;-0.099220
1603186410.142079;-0.010831;0.009216;-0.147489
1603186410.152089;-0.071428;-0.026221;-0.195920
1603186410.162068;-0.112134;-0.073735;-0.227755
1603186410.172078;-0.113893;-0.121726;-0.231943
1603186410.182057;-0.064646;-0.153561;-0.202010
1603186410.192067;0.019235;-0.174308;-0.137200
1603186410.202077;0.122175;-0.206495;-0.051147
1603186410.212056;0.218258;-0.248636;0.025896
1603186410.222066;0.270704;-0.302757;0.072472
1603186410.232045;0.270099;-0.330969;0.069103
1603186410.242055;0.214439;-0.309906;0.023647
1603186410.252064;0.124690;-0.276441;-0.040211
1603186410.262044;0.002844;-0.267437;-0.099871
1603186410.272054;-0.130717;-0.267002;-0.149048
1603186410.282033;-0.252993;-0.210957;-0.186278
1603186410.292043;-0.347107;-0.109411;-0.216441
1603186410.302052;-0.397706;-0.017561;-0.226132
1603186410.312032;-0.372047;0.052841;-0.205374
1603186410.322041;-0.271457;0.063068;-0.146106
1603186410.332021;-0.101573;0.017729;-0.064049
1603186410.342030;0.098790;-0.054970;0.011674
1603186410.352040;0.283587;-0.150277;0.057456
1603186410.362019;0.410797;-0.257161;0.049230
1603186410.372029;0.434992;-0.315067;-0.005914
1603186410.382008;0.308031;-0.280341;-0.091197
1603186410.392018;0.089320;-0.196392;-0.177224
1603186410.402028;-0.155200;-0.048435;-0.233130
1603186410.412007;-0.352123;0.145129;-0.258612
1603186410.422017;-0.457493;0.275929;-0.252908
1603186410.431996;-0.455801;0.364164;-0.225463
1603186410.442006;-0.364985;0.380560;-0.177690
1603186410.452016;-0.225605;0.338657;-0.129595
1603186410.461995;-0.072001;0.279829;-0.098900
1603186410.472005;0.053233;0.190915;-0.091936
1603186410.481984;0.119235;0.132405;-0.111825
1603186410.491994;0.126444;0.118769;-0.135281
1603186410.502003;0.084783;0.121064;-0.137728
1603186410.511983;0.025821;0.132449;-0.102047
1603186410.521992;-0.025095;0.143179;-0.034736
1603186410.531972;-0.051533;0.148466;0.046423
1603186410.541981;-0.046664;0.158870;0.116171
1603186410.551991;-0.011089;0.176463;0.160578
1603186410.561970;0.042455;0.170357;0.175705
1603186410.571980;0.095469;0.135896;0.157668
1603186410.581960;0.131662;0.094702;0.121152
1603186410.591969;0.146187;0.062814;0.075341
1603186410.601979;0.128748;0.057949;0.035518
1603186410.611958;0.088191;0.072457;0.021033
1603186410.621968;0.046945;0.101986;0.038739
1603186410.631947;0.020063;0.128403;0.084577
1603186410.641957;0.010599;0.141312;0.135758
1603186410.651967;0.010546;0.129914;0.165420
1603186410.661946;0.004249;0.097940;0.160848
1603186410.671956;-0.007801;0.078427;0.126285
1603186410.681935;-0.020246;0.091069;0.074845
1603186410.691945;-0.024855;0.116682;0.016614
1603186410.701955;-0.013413;0.142583;-0.028191
1603186410.711934;0.015852;0.153669;-0.047262
1603186410.721944;0.061587;0.134208;-0.032313
1603186410.731923;0.118567;0.095492;0.009923
1603186410.741933;0.178021;0.060315;0.066089
1603186410.751942;0.239241;0.029479;0.118230
1603186410.761922;0.287040;0.013385;0.148863
1603186410.771931;0.301977;-0.008335;0.149740
1603186410.781911;0.274332;-0.019036;0.127992
1603186410.791920;0.207679;-0.001520;0.092242
1603186410.801930;0.108407;0.014075;0.062488
1603186410.811909;0.018981;0.014822;0.052740
1603186410.821919;-0.044100;0.010892;0.054795
1603186410.831898;-0.060331;0.025695;0.061668
1603186410.841874;-0.037111;0.048201;0.055942
1603186410.851853;0.016400;0.086053;0.044398
1603186410.861863;0.081264;0.111425;0.038256
1603186410.871873;0.145637;0.105411;0.047341
1603186410.881852;0.210487;0.066456;0.077962
1603186410.891862;0.271461;0.008393;0.111831
1603186410.901841;0.299273;-0.074775;0.127942
1603186410.911851;0.266585;-0.145564;0.111123
1603186410.921861;0.167964;-0.158879;0.071259
1603186410.931840;0.030352;-0.106207;0.036042
1603186410.941850;-0.113205;-0.043983;0.025469
1603186410.951829;-0.235711;-0.001549;0.041057
1603186410.961839;-0.322220;0.008316;0.070462
1603186410.971849;-0.357514;-0.019509;0.110428
1603186410.981828;-0.339418;-0.065298;0.148779
1603186410.991838;-0.273044;-0.093118;0.176851
1603186411.001817;-0.186875;-0.107660;0.192393
1603186411.011827;-0.098654;-0.112516;0.194613
1603186411.021836;-0.009593;-0.068701;0.200280
1603186411.031816;0.075147;-0.015319;0.218694
1603186411.041825;0.148226;0.027602;0.243391
1603186411.051805;0.195281;0.034851;0.260143
1603186411.061814;0.207435;0.000014;0.260643
1603186411.071824;0.176405;-0.048079;0.243643
1603186411.081803;0.121586;-0.080807;0.218623
1603186411.091813;0.050653;-0.106656;0.196688
1603186411.101792;-0.021232;-0.124791;0.172978
1603186411.111802;-0.083429;-0.131826;0.146192
1603186411.121812;-0.136167;-0.121382;0.116276
1603186411.131791;-0.169473;-0.091522;0.083681
1603186411.141801;-0.177955;-0.057875;0.056203
1603186411.151780;-0.168834;-0.033315;0.029657
1603186411.161790;-0.151110;-0.022779;0.002034
1603186411.171800;-0.135846;-0.022714;-0.033128
1603186411.181779;-0.130429;-0.023421;-0.066463
1603186411.191789;-0.132656;-0.002959;-0.089396
1603186411.201768;-0.136102;0.032514;-0.087817
1603186411.211778;-0.127052;0.076809;-0.060195
1603186411.221788;-0.105867;0.119735;-0.014071
1603186411.231767;-0.076516;0.145178;0.037013
1603186411.241777;-0.047098;0.144947;0.077923
1603186411.251756;-0.025342;0.113741;0.100353
1603186411.261766;-0.020053;0.078752;0.101275
1603186411.271775;-0.027469;0.059430;0.079570
1603186411.281755;-0.048013;0.064797;0.038356
1603186411.291764;-0.076997;0.079354;-0.012588
1603186411.301744;-0.105469;0.078257;-0.058209
1603186411.311753;-0.124121;0.073830;-0.078471
1603186411.321763;-0.117692;0.076777;-0.067356
1603186411.331742;-0.091301;0.088015;-0.027889
1603186411.341752;-0.047830;0.103691;0.017414
1603186411.351731;-0.000011;0.102113;0.048905
1603186411.361741;0.041694;0.087404;0.062976
1603186411.371751;0.067238;0.071791;0.057379
1603186411.381730;0.079061;0.056414;0.048748
1603186411.391740;0.076423;0.038548;0.045467
1603186411.401719;0.066417;0.028434;0.045301
1603186411.411729;0.062197;0.029101;0.044002
1603186411.421739;0.064792;0.023731;0.032914
1603186411.431718;0.078236;0.010665;0.008261
1603186411.441728;0.095953;-0.017529;-0.020940
1603186411.451707;0.108948;-0.054448;-0.056344
1603186411.461717;0.106458;-0.081580;-0.089077
1603186411.471727;0.092433;-0.091881;-0.112248
1603186411.481706;0.075102;-0.089477;-0.123289
1603186411.491716;0.046281;-0.078578;-0.131474
1603186411.501695;0.014199;-0.065435;-0.142081
1603186411.511705;-0.022201;-0.059424;-0.157606
1603186411.521714;-0.058210;-0.051416;-0.178435
1603186411.531694;-0.064900;-0.031246;-0.194044
1603186411.541703;-0.033414;-0.016353;-0.189797
1603186411.551683;0.038996;-0.019130;-0.163633
1603186411.561692;0.141854;-0.021808;-0.115632
1603186411.571702;0.268523;-0.008841;-0.053277
1603186411.581681;0.406604;0.007964;0.018278
1603186411.591691;0.533107;-0.005097;0.082035
1603186411.601670;0.603722;-0.049809;0.117306
1603186411.611680;0.592187;-0.072624;0.117739
1603186411.621690;0.501881;-0.077807;0.085938
1603186411.631669;0.363152;-0.044840;0.028313
1603186411.641679;0.184829;0.021723;-0.047990
1603186411.651658;-0.004120;0.049531;-0.130541
1603186411.661668;-0.168172;0.075228;-0.204931
1603186411.671678;-0.275197;0.082599;-0.269809
1603186411.681657;-0.311681;0.074901;-0.326795
1603186411.691667;-0.284259;0.058780;-0.378287
1603186411.701646;-0.204709;0.054358;-0.414915
1603186411.711656;-0.092390;0.058187;-0.410206
1603186411.721666;0.030416;0.059970;-0.365174
1603186411.731645;0.146811;0.052396;-0.284388
1603186411.741655;0.237509;0.025870;-0.187509
1603186411.751634;0.269190;-0.025948;-0.098555
1603186411.761644;0.243309;-0.077540;-0.030167
1603186411.771653;0.173543;-0.082957;0.009253
1603186411.781633;0.062512;-0.020964;0.014782
1603186411.791642;-0.047565;0.066889;0.000069
1603186411.801622;-0.164354;0.125947;-0.026229
1603186411.811631;-0.282952;0.161310;-0.061411
1603186411.821641;-0.379417;0.185799;-0.098139
1603186411.831620;-0.434315;0.209624;-0.121639
1603186411.841605;-0.434725;0.220408;-0.131458
1603186411.851584;-0.390540;0.196821;-0.130214
1603186411.861594;-0.320207;0.135634;-0.122875
1603186411.871573;-0.243643;0.059081;-0.107305
1603186411.881583;-0.172178;0.019062;-0.086674
1603186411.891593;-0.110275;0.019924;-0.059395
1603186411.901572;-0.063556;0.057424;-0.034720
1603186411.911582;-0.031798;0.107566;-0.008709
1603186411.921561;-0.004718;0.145559;0.025600
1603186411.931571;0.008921;0.163560;0.073555
1603186411.941581;0.027631;0.162576;0.143088
1603186411.951560;0.049142;0.145513;0.217666
1603186411.961570;0.072689;0.125522;0.275441
1603186411.971549;0.094421;0.110569;0.302790
1603186411.981559;0.108967;0.099913;0.294731
1603186411.991568;0.111414;0.092096;0.270232
1603186412.001548;0.099212;0.096754;0.247594
1603186412.011557;0.084241;0.114284;0.245446
1603186412.021537;0.068138;0.130341;0.265484
1603186412.031547;0.058294;0.139738;0.299528
1603186412.041556;0.052791;0.133803;0.335595
1603186412.051536;0.051746;0.121872;0.351957
1603186412.061545;0.051335;0.119879;0.352444
1603186412.071525;0.044123;0.136268;0.329232
1603186412.081534;0.034015;0.160070;0.294351
1603186412.091544;0.021606;0.181172;0.262721
1603186412.101523;0.006442;0.181293;0.244816
1603186412.111533;-0.014881;0.166853;0.244541
1603186412.121512;-0.042363;0.153077;0.264173
1603186412.131522;-0.065726;0.143285;0.292550
1603186412.141532;-0.077036;0.148638;0.337671
1603186412.151511;-0.072284;0.177591;0.388148
1603186412.161521;-0.048326;0.211124;0.439559
1603186412.171500;-0.006195;0.232460;0.482497
1603186412.181510;0.036792;0.222737;0.510982
1603186412.191520;0.063834;0.183843;0.517405
1603186412.201499;0.064928;0.137584;0.510303
1603186412.211509;0.042477;0.114854;0.495955
1603186412.221488;0.001759;0.107456;0.489512
1603186412.231498;-0.042870;0.119429;0.496800
1603186412.241507;-0.069185;0.148365;0.524387
1603186412.251487;-0.073820;0.183052;0.565271
1603186412.261496;-0.051817;0.213172;0.618197
1603186412.271476;-0.007910;0.225463;0.672354
1603186412.281485;0.048713;0.226412;0.719359
1603186412.291495;0.102689;0.219652;0.739741
1603186412.301474;0.136498;0.197023;0.736193
1603186412.311484;0.145632;0.156867;0.722070
1603186412.321464;0.136864;0.142045;0.708740
1603186412.331473;0.112393;0.133911;0.708717
1603186412.341483;0.084326;0.142941;0.723271
1603186412.351462;0.067793;0.179626;0.746241
1603186412.361472;0.069496;0.206411;0.768449
1603186412.371451;0.095889;0.210244;0.780736
1603186412.381461;0.149132;0.168856;0.795265
1603186412.391471;0.203409;0.116967;0.808044
1603186412.401450;0.228638;0.042894;0.820389
1603186412.411460;0.203409;0.004148;0.817628
1603186412.421439;0.132718;-0.006406;0.800683
1603186412.431449;0.034368;0.035918;0.766401
1603186412.441459;-0.052853;0.104725;0.729584
1603186412.451438;-0.109377;0.182062;0.703407
1603186412.461448;-0.117353;0.238124;0.702882
1603186412.471427;-0.084280;0.268176;0.733343
1603186412.481437;-0.023698;0.282307;0.782224
1603186412.491446;0.039222;0.261538;0.828559
1603186412.501426;0.092894;0.226389;0.860078
1603186412.511435;0.127407;0.185089;0.865135
1603186412.521415;0.134506;0.149479;0.848588
1603186412.531424;0.109925;0.123115;0.822641
1603186412.541434;0.057675;0.118618;0.802774
1603186412.551413;-0.016554;0.122976;0.802269
1603186412.561423;-0.092217;0.134112;0.805220
1603186412.571402;-0.168077;0.146735;0.814285
1603186412.581412;-0.225110;0.149819;0.834759
1603186412.591422;-0.247216;0.168003;0.865986
1603186412.601401;-0.239990;0.186859;0.897840
1603186412.611411;-0.205447;0.200483;0.924399
1603186412.621390;-0.152693;0.199845;0.932695
1603186412.631400;-0.103879;0.164782;0.928196
1603186412.641410;-0.064950;0.112682;0.911794
1603186412.651389;-0.041630;0.056958;0.895568
1603186412.661399;-0.031622;0.008121;0.892432
1603186412.671378;-0.039318;-0.027196;0.906258
1603186412.681388;-0.059721;-0.043840;0.947976
1603186412.691398;-0.082425;-0.034029;1.012369
1603186412.701377;-0.097659;-0.014342;1.092178
1603186412.711387;-0.099575;-0.000011;1.168523
1603186412.721366;-0.077611;0.010040;1.229811
1603186412.731376;-0.038309;0.001470;1.272315
1603186412.741385;0.003284;-0.025397;1.279458
1603186412.751365;0.025869;-0.052878;1.253685
1603186412.761374;0.021528;-0.084206;1.202825
1603186412.771354;-0.015235;-0.118607;1.132526
1603186412.781363;-0.086418;-0.130327;1.064242
1603186412.791373;-0.165709;-0.096136;1.012651
1603186412.801352;-0.225895;0.002066;0.994085
1603186412.811362;-0.239678;0.136360;1.014771
1603186412.821341;-0.206322;0.263491;1.068230
1603186412.831351;-0.135017;0.340537;1.147738
1603186412.841318;-0.048042;0.356422;1.226663
1603186412.851297;0.031930;0.294269;1.290808
1603186412.861307;0.100315;0.228893;1.327798
1603186412.871286;0.145021;0.175400;1.329710
1603186412.881296;0.163099;0.147131;1.295714
1603186412.891275;0.144006;0.159047;1.247591
1603186412.901285;0.096280;0.212953;1.206220
1603186412.911295;0.036986;0.267548;1.192957
1603186412.921274;-0.023628;0.306348;1.207230
1603186412.931284;-0.075452;0.309743;1.237799
1603186412.941263;-0.114327;0.275075;1.261537
1603186412.951273;-0.131075;0.222542;1.264763
1603186412.961283;-0.132344;0.167117;1.253747
1603186412.971262;-0.122767;0.124486;1.230685
1603186412.981272;-0.115979;0.091790;1.204249
1603186412.991251;-0.114419;0.068746;1.177145
1603186413.001261;-0.129408;0.067310;1.155184
1603186413.011270;-0.157649;0.078827;1.133027
1603186413.021250;-0.194335;0.093293;1.115867
1603186413.031259;-0.229573;0.107867;1.107631
1603186413.041239;-0.250028;0.127012;1.112707
1603186413.051248;-0.243649;0.157733;1.128613
1603186413.061258;-0.208527;0.192338;1.153050
1603186413.071237;-0.151606;0.209482;1.170361
1603186413.081247;-0.097215;0.199010;1.181149
1603186413.091226;-0.054637;0.162012;1.183326
1603186413.101236;-0.035869;0.114655;1.186481
1603186413.111246;-0.053167;0.066989;1.194285
1603186413.121225;-0.097994;0.033984;1.200132
1603186413.131235;-0.154139;0.048637;1.205225
1603186413.141214;-0.192064;0.121810;1.201666
1603186413.151224;-0.202272;0.198835;1.193287
1603186413.161234;-0.181582;0.269196;1.176185
1603186413.171213;-0.139501;0.295077;1.159520
1603186413.181223;-0.096226;0.260869;1.144579
1603186413.191202;-0.061235;0.224255;1.134648
1603186413.201212;-0.044643;0.158938;1.128553
1603186413.211222;-0.035881;0.127203;1.128835
1603186413.221201;-0.033139;0.138623;1.130056
1603186413.231211;-0.026553;0.172660;1.134297
1603186413.241190;-0.024036;0.204337;1.141252
1603186413.251200;-0.018539;0.217764;1.150954
1603186413.261209;-0.007176;0.209112;1.160634
1603186413.271189;0.009110;0.178924;1.175199
1603186413.281198;0.036057;0.146646;1.184805
1603186413.291178;0.071058;0.136548;1.186362
1603186413.301187;0.105441;0.150062;1.179269
1603186413.311197;0.135454;0.170646;1.174762
1603186413.321176;0.157042;0.181879;1.167047
1603186413.331186;0.168816;0.165984;1.158897
1603186413.341165;0.173730;0.136118;1.146276
1603186413.351175;0.169077;0.089742;1.125709
1603186413.361185;0.152864;0.066602;1.082838
1603186413.371164;0.131879;0.072726;1.018234
1603186413.381174;0.115948;0.079311;0.948189
1603186413.391153;0.103563;0.084193;0.889185
1603186413.401163;0.093867;0.073517;0.838704
1603186413.411173;0.088917;0.079533;0.813654
1603186413.421152;0.092270;0.112202;0.799306
1603186413.431162;0.102752;0.134678;0.793190
1603186413.441141;0.117946;0.129575;0.786680
1603186413.451151;0.129928;0.114976;0.763706
1603186413.461160;0.140672;0.099199;0.732112
1603186413.471140;0.140465;0.071545;0.688042
1603186413.481150;0.118322;0.038378;0.630473
1603186413.491129;0.072071;-0.001130;0.567511
1603186413.501139;0.013920;-0.019242;0.514875
1603186413.511148;-0.039424;-0.005682;0.484279
1603186413.521128;-0.068017;0.028450;0.470571
1603186413.531137;-0.075101;0.057096;0.471429
1603186413.541117;-0.060722;0.068470;0.480058
1603186413.551126;-0.035291;0.058825;0.501662
1603186413.561136;0.001892;0.049127;0.531527
1603186413.571115;0.043475;0.052871;0.559545
1603186413.581125;0.083072;0.069473;0.575803
1603186413.591104;0.109984;0.073858;0.565657
1603186413.601114;0.118048;0.073675;0.527431
1603186413.611124;0.092492;0.073998;0.466621
1603186413.621103;0.034303;0.078760;0.392384
1603186413.631113;-0.054811;0.089249;0.320255
1603186413.641092;-0.154077;0.113798;0.264127
1603186413.651102;-0.236308;0.147984;0.228259
1603186413.661112;-0.285961;0.171231;0.215269
1603186413.671091;-0.296319;0.183444;0.221968
1603186413.681101;-0.278395;0.184011;0.236672
1603186413.691080;-0.235075;0.168032;0.259503
1603186413.701090;-0.176135;0.145070;0.292416
1603186413.711099;-0.117070;0.151523;0.315412
1603186413.721079;-0.076899;0.131257;0.325826
1603186413.731088;-0.066633;0.105902;0.310162
1603186413.741068;-0.093112;0.100398;0.279807
1603186413.751077;-0.140838;0.108303;0.259196
1603186413.761087;-0.185797;0.118591;0.255577
1603186413.771066;-0.205327;0.139039;0.266227
1603186413.781076;-0.189945;0.146265;0.284252
1603186413.791056;-0.141344;0.136742;0.297170
1603186413.801065;-0.067515;0.123124;0.314958
1603186413.811075;0.009551;0.105668;0.335071
1603186413.821054;0.066476;0.074867;0.346042
1603186413.831064;0.078234;0.049151;0.331438
1603186413.841009;0.046060;0.038119;0.295346
1603186413.851019;-0.015571;0.048233;0.248940
1603186413.861029;-0.077159;0.078692;0.217303
1603186413.871008;-0.122016;0.115140;0.204978
1603186413.881018;-0.138883;0.140713;0.208922
1603186413.890997;-0.123350;0.148167;0.218280
1603186413.901007;-0.086687;0.123539;0.224869
1603186413.910985;-0.041423;0.086686;0.225569
1603186413.920995;-0.000612;0.067097;0.222549
1603186413.931005;0.027840;0.066218;0.212860
1603186413.940984;0.039272;0.075979;0.197810
1603186413.950994;0.032140;0.092752;0.188364
1603186413.960974;0.019456;0.115377;0.182520
1603186413.970984;0.003851;0.124350;0.169493
1603186413.980993;-0.009567;0.129856;0.147524
1603186413.990973;-0.012023;0.138742;0.122099
1603186414.000982;0.001363;0.146042;0.099049
1603186414.010962;0.026376;0.151703;0.080814
1603186414.020971;0.051484;0.151145;0.074244
1603186414.030981;0.075708;0.139476;0.076779
1603186414.040960;0.089283;0.129662;0.081590
